GeneID	Chromosome	Start	Stop	Strand	Description
BnaC05g20900D	chrC05	14507205	14507486	+	"protein phosphatase 2C 29-like
BnaC05g21610D	chrC05	15321451	15321686	+	--
BnaC05g22620D	chrC05	16459492	16460377	-	uncharacterized protein LOC106398076
BnaC05g22630D	chrC05	16460448	16461317	-	uncharacterized protein LOC106454674 isoform X2
BnaC05g23960D	chrC05	18105473	18106879	-	derlin-2.1-like
BnaC05g23980D	chrC05	18128691	18130784	+	thionin-like protein 2
BnaC05g24400D	chrC05	18902102	18903679	+	--
BnaC05g24710D	chrC05	19181587	19183008	+	--
BnaC05g25230D	chrC05	20062003	20062197	-	60S ribosomal protein L19-3-like isoform X2
BnaC05g26460D	chrC05	22505904	22506083	+	--
BnaC05g26780D	chrC05	23054306	23054368	-	--
BnaC05g26800D	chrC05	23058070	23058263	+	MATH domain-containing protein At5g43560-like isoform X2
BnaC05g27140D	chrC05	23771206	23771959	+	zinc finger A20 and AN1 domain-containing stress-associated protein 2-like
BnaC05g27430D	chrC05	24407753	24407830	+	--
BnaC05g27470D	chrC05	24481795	24481827	+	--
BnaC05g27880D	chrC05	25275390	25275593	-	--
BnaC05g28790D	chrC05	27082886	27083011	+	uncharacterized protein LOC106373132
BnaC05g29200D	chrC05	27957715	27958363	-	protein BREVIS RADIX
BnaC05g30010D	chrC05	29012506	29013182	-	putative F-box only protein 9
BnaC05g30040D	chrC05	29041894	29042114	+	--
BnaC05g30180D	chrC05	29238857	29240500	+	uncharacterized protein LOC106388245
BnaC05g32040D	chrC05	31404715	31405319	-	uncharacterized protein LOC106417302
BnaC05g32540D	chrC05	32119741	32120042	-	uncharacterized protein LOC106398676
BnaC05g32590D	chrC05	32147120	32147281	-	--
BnaC05g32610D	chrC05	32150153	32150314	-	--
BnaC05g39090D	chrC05	37655009	37655471	+	--
BnaC05g39230D	chrC05	37805878	37805970	-	peroxisomal (S)-2-hydroxy-acid oxidase GLO2-like
BnaC05g39270D	chrC05	37815253	37815732	-	uncharacterized protein LOC106394217
BnaC05g45600D	chrC05	41479628	41479803	+	L-type lectin-domain containing receptor kinase IV.1
BnaC05g45660D	chrC05	41520713	41520947	-	--
BnaC05g45730D	chrC05	41542380	41542547	-	uncharacterized protein LOC111206424
BnaC05g46460D	chrC05	41931280	41931508	+	--
BnaC05g46510D	chrC05	41947969	41949879	+	glucose and ribitol dehydrogenase homolog 2
BnaC05g50480D	chrC05_random	1362920	1363727	-	UDP-glycosyltransferase 85A2 isoform X2
BnaC05g50490D	chrC05_random	1364664	1364801	-	--
BnaC05g50500D	chrC05_random	1368848	1369069	+	uncharacterized protein BNAC05G50500D
BnaC05g50530D	chrC05_random	1395497	1396137	-	--
BnaC05g50540D	chrC05_random	1407359	1410413	-	uncharacterized protein LOC106359818
BnaC05g50620D	chrC05_random	1489493	1489989	-	--
BnaC06g00830D	chrC06	1387753	1388380	-	--
BnaC06g03350D	chrC06	4035030	4035498	+	--
BnaC06g03370D	chrC06	4036304	4036663	+	--
BnaC06g03600D	chrC06	4282342	4282527	-	"WEB family protein At4g27595
BnaC06g03770D	chrC06	4429488	4430752	+	--
BnaC06g05900D	chrC06	6429858	6430066	+	uncharacterized protein LOC106430793
BnaC06g06430D	chrC06	6912918	6915402	+	"pentatricopeptide repeat-containing protein At1g53600
BnaC06g06910D	chrC06	7487687	7488146	+	--
BnaC06g08170D	chrC06	9059667	9059852	-	--
BnaC06g08750D	chrC06	10360618	10361254	+	--
BnaC06g12000D	chrC06	14157462	14157674	+	--
BnaC06g12640D	chrC06	15232510	15233051	-	--
BnaC06g13600D	chrC06	16490681	16490946	-	--
BnaC06g14790D	chrC06	17529849	17530598	+	splicing factor SF3a60 homolog
BnaC06g16580D	chrC06	19520986	19521564	-	--
BnaC06g16590D	chrC06	19521724	19522103	+	--
BnaC06g17140D	chrC06	19858705	19860585	+	F-box/LRR-repeat protein At3g59210-like isoform X1
BnaC06g18390D	chrC06	20787607	20787802	+	--
BnaC06g18710D	chrC06	21039118	21040579	+	extensin-3-like
BnaC06g18730D	chrC06	21104441	21104545	+	--
BnaC06g18750D	chrC06	21125564	21128443	-	trihelix transcription factor GT-2-like
BnaC06g19490D	chrC06	21714797	21714922	+	--
BnaC06g19520D	chrC06	21722784	21722963	-	--
BnaC06g20560D	chrC06	22612048	22612382	+	--
BnaC06g20950D	chrC06	22985952	22987779	-	indole glucosinolate O-methyltransferase 4-like
BnaC06g24090D	chrC06	25905520	25907020	+	--
BnaC06g24990D	chrC06	26546882	26547071	+	--
BnaC06g26420D	chrC06	28099066	28099119	+	--
BnaC06g26730D	chrC06	28295992	28296257	-	uncharacterized protein BNAA07G25000D
BnaC06g26810D	chrC06	28381588	28382640	+	--
BnaC06g26990D	chrC06	28487080	28487890	-	"acyl carrier protein 2
BnaC06g27860D	chrC06	29227503	29228798	-	cytochrome c oxidase assembly protein COX19-like
BnaC06g28310D	chrC06	29515686	29516004	-	--
BnaC06g29090D	chrC06	30180147	30180643	+	uncharacterized protein BNAC06G29090D
BnaC06g30240D	chrC06	31046596	31046790	+	uncharacterized protein LOC106354024 isoform X1
BnaC06g30950D	chrC06	31622801	31623286	+	--
BnaC06g33120D	chrC06	33101553	33102512	-	UDP-glucose:glycoprotein glucosyltransferase
BnaC06g33220D	chrC06	33187831	33189088	+	MICOS complex subunit Mic10-like
BnaC06g35460D	chrC06	34423876	34424205	-	--
BnaC06g35520D	chrC06	34481269	34482416	+	--
BnaC06g36430D	chrC06	34974326	34974435	+	--
BnaC06g36510D	chrC06	35022524	35022778	+	defensin-like protein 3
BnaC06g37100D	chrC06	35307482	35309389	-	probable serine/threonine-protein kinase PBL22
BnaC06g37120D	chrC06	35314172	35314295	-	--
BnaC06g37220D	chrC06	35367835	35367873	-	--
BnaC06g37520D	chrC06	35507541	35507606	-	--
BnaC06g37530D	chrC06	35507673	35510105	-	chaperone protein dnaJ 10-like
BnaC06g37610D	chrC06	35541776	35543789	-	indole glucosinolate O-methyltransferase 5-like
BnaC06g41310D	chrC06_random	574151	574513	-	plant intracellular Ras-group-related LRR protein 8
BnaC06g42610D	chrC06_random	2145702	2145892	-	--
BnaC06g43560D	chrC06_random	3036553	3038099	+	--
BnaC07g00190D	chrC07	365327	365371	-	--
BnaC07g03190D	chrC07	4135429	4135602	+	--
BnaC07g03350D	chrC07	4480062	4480184	+	calcium-binding protein CML39
BnaC07g04490D	chrC07	7037647	7039286	-	uncharacterized protein LOC106373373
BnaC07g05780D	chrC07	9329081	9329194	+	uncharacterized protein LOC106424921
BnaC07g06520D	chrC07	10504149	10506156	+	L-type lectin-domain containing receptor kinase I.3-like
BnaC07g07980D	chrC07	12871095	12873383	-	uncharacterized protein LOC106453960
BnaC07g08140D	chrC07	13105506	13107154	+	putative protein phosphatase 2C-like protein 44
BnaC07g08230D	chrC07	13164331	13165674	-	protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 4-like
BnaC07g08980D	chrC07	14148900	14149030	-	--
BnaC07g10130D	chrC07	15587413	15588264	-	"50S ribosomal protein L34
BnaC07g10460D	chrC07	15961305	15961514	-	uncharacterized protein LOC106357439
BnaC07g10530D	chrC07	16081007	16081121	+	--
BnaC07g10540D	chrC07	16081200	16081336	+	--
BnaC07g10570D	chrC07	16097345	16097703	-	--
BnaC07g12620D	chrC07	18283087	18283269	+	uncharacterized protein BNAA07G09240D
BnaC07g12630D	chrC07	18292353	18293773	+	--
BnaC07g14080D	chrC07	19865323	19865433	-	--
BnaC07g14910D	chrC07	20813988	20814167	-	uncharacterized protein LOC106409034
BnaC07g16260D	chrC07	22241880	22242014	+	--
BnaC07g19190D	chrC07	25889800	25889938	+	--
BnaC07g19220D	chrC07	25905798	25905956	-	--
BnaC07g21080D	chrC07	27771604	27772871	+	--
BnaC07g25490D	chrC07	31673442	31673770	-	transcription factor MYB117-like
BnaC07g25670D	chrC07	31754770	31755015	+	--
BnaC07g26750D	chrC07	32534429	32535524	+	cytochrome B5-like
BnaC07g29290D	chrC07	34113752	34114409	-	--
BnaC07g30780D	chrC07	35092066	35092280	-	--
BnaC07g31700D	chrC07	35689831	35690046	+	--
BnaC07g31750D	chrC07	35721255	35721527	+	--
BnaC07g33870D	chrC07	36845567	36845725	-	--
BnaC07g34750D	chrC07	37311480	37311739	-	--
BnaC07g35180D	chrC07	37652400	37656949	-	LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.1
BnaC07g36700D	chrC07	38668704	38670224	-	transcription factor MYB102-like
BnaC07g42130D	chrC07	41720207	41724223	-	F-box/kelch-repeat protein At5g39560
BnaC07g42270D	chrC07	41788978	41790022	+	uncharacterized protein LOC106441019
BnaC07g42380D	chrC07	41850792	41851107	-	uncharacterized protein LOC106401059 isoform X2
BnaC07g43080D	chrC07	42307760	42307948	-	chloroplast envelope membrane protein-like
BnaC07g48240D	chrC07_random	801636	801819	+	--
BnaC07g48840D	chrC07_random	1467817	1467918	-	--
BnaC07g49100D	chrC07_random	1734649	1735225	-	--
BnaC07g49150D	chrC07_random	1770882	1771242	+	uncharacterized protein BNAA06G30740D isoform X2
BnaC07g51060D	chrC07_random	2851033	2851238	-	protein MICRORCHIDIA 2-like isoform X2
BnaC08g01440D	chrC08	1132713	1133206	+	sorbitol dehydrogenase
BnaC08g05740D	chrC08	8315403	8315621	-	--
BnaC08g05750D	chrC08	8317747	8317905	+	uncharacterized protein LOC106355220
BnaC08g05810D	chrC08	8406568	8406840	-	--
BnaC08g05880D	chrC08	8424938	8425805	+	60S ribosomal protein L28-2
BnaC08g05920D	chrC08	8455612	8456756	-	14-3-3-like protein GF14 epsilon
BnaC08g06830D	chrC08	9444591	9444855	+	--
BnaC08g06920D	chrC08	9527975	9529373	-	--
BnaC08g07720D	chrC08	11147067	11147108	+	--
BnaC08g08020D	chrC08	11879331	11879644	+	--
BnaC08g08330D	chrC08	12429369	12431198	-	"pentatricopeptide repeat-containing protein At4g14050
BnaC08g08640D	chrC08	12981932	12982074	-	--
BnaC08g08770D	chrC08	13187649	13188555	-	uncharacterized protein LOC106451496
BnaC08g09900D	chrC08	14778328	14779847	+	proteasome subunit beta type-2-A-like
BnaC08g09920D	chrC08	14785206	14785526	+	uncharacterized protein LOC106435442
BnaC08g09970D	chrC08	14850852	14858307	+	Fanconi anemia group D2 protein homolog isoform X1
BnaC08g09980D	chrC08	14876705	14877222	+	60S ribosomal protein L27-3
BnaC08g10490D	chrC08	15816367	15817689	+	late embryogenis abundant protein 41
BnaC08g10720D	chrC08	16089412	16089486	+	--
BnaC08g11430D	chrC08	16837260	16837600	+	--
BnaC08g12480D	chrC08	17637781	17637933	+	"protochlorophyllide reductase B
BnaC08g16130D	chrC08	20306269	20306447	+	uncharacterized protein LOC106401845
BnaC08g17640D	chrC08	21161506	21161604	-	protein MAINTENANCE OF MERISTEMS
BnaC08g22190D	chrC08	24945260	24946347	-	--
BnaC08g22440D	chrC08	25090247	25090604	-	--
BnaC08g23930D	chrC08	26066099	26067262	-	cytochrome b-c1 complex subunit 9-like
BnaC08g31230D	chrC08	30703878	30704105	+	--
BnaC08g34450D	chrC08	32548687	32548791	+	spermidine sinapoyl-CoA acyltransferase-like
BnaC08g34580D	chrC08	32701827	32702123	-	--
BnaC08g34610D	chrC08	32717914	32718400	-	uncharacterized protein BNAC08G34610D
BnaC08g34630D	chrC08	32730036	32730200	+	short-chain dehydrogenase reductase 3a isoform X1
BnaC08g34680D	chrC08	32749516	32749811	-	PLAT domain-containing protein 2-like
BnaC08g34710D	chrC08	32771202	32772186	+	uncharacterized protein LOC106414850
BnaC08g34760D	chrC08	32795838	32796050	+	--
BnaC08g35450D	chrC08	33290026	33290934	-	elicitor peptide 6
BnaC08g35540D	chrC08	33338665	33340746	-	cinnamyl alcohol dehydrogenase 2
BnaC08g35560D	chrC08	33344785	33345851	-	40S ribosomal protein S25-4
BnaC08g38120D	chrC08	34581926	34582600	+	uncharacterized protein BNAC08G38120D
BnaC08g38170D	chrC08	34596170	34596590	-	--
BnaC08g38780D	chrC08	34876743	34877011	+	auxin-responsive protein IAA5-like
BnaC08g38820D	chrC08	34910746	34912743	+	L-type lectin-domain containing receptor kinase S.1-like
BnaC08g38830D	chrC08	34913206	34914110	+	ABC transporter G family member 40-like
BnaC08g38860D	chrC08	34920921	34921146	+	uncharacterized protein LOC106363114
BnaC08g39760D	chrC08	35303878	35304099	+	transcription factor HRS1
BnaC08g39780D	chrC08	35306472	35309339	-	probable apyrase 5
BnaC08g44980D	chrC08	37901130	37901787	+	monothiol glutaredoxin-S11
BnaC08g46560D	chrC08_random	726052	726108	+	--
BnaC08g46920D	chrC08_random	1233511	1233867	-	--
BnaC08g47580D	chrC08_random	2524403	2524582	+	--
BnaC08g47590D	chrC08_random	2526323	2527785	+	--
BnaC08g47700D	chrC08_random	2640980	2641045	+	--
BnaC08g48480D	chrC08_random	3443942	3444787	+	--
BnaC09g00650D	chrC09	348592	348717	-	protein transport protein SEC31-like
BnaC09g03530D	chrC09	2033511	2034746	+	transcription factor MYB86
BnaC09g03550D	chrC09	2044063	2044893	+	probable germin-like protein subfamily 2 member 5
BnaC09g03720D	chrC09	2110268	2111240	+	probable membrane-associated kinase regulator 1
BnaC09g03750D	chrC09	2124346	2124928	-	putative FBD-associated F-box protein At1g50980
BnaC09g04470D	chrC09	2549352	2549441	+	--
BnaC09g04850D	chrC09	2801954	2807800	-	uncharacterized protein LOC106428388 isoform X2
BnaC09g05470D	chrC09	3220621	3221215	+	--
BnaC09g06880D	chrC09	4258955	4259026	+	--
BnaC09g09210D	chrC09	5973939	5975046	+	NAC domain-containing protein 35-like
BnaC09g09230D	chrC09	5983696	5986688	-	ubiquitin domain-containing protein DSK2b-like
BnaC09g09260D	chrC09	5997855	5999251	+	homoserine kinase-like
BnaC09g09370D	chrC09	6068413	6072060	-	MLO-like protein 8
BnaC09g09660D	chrC09	6291955	6292649	-	bZIP transcription factor 2-like
BnaC09g11120D	chrC09	7759708	7759806	+	--
BnaC09g11150D	chrC09	7803016	7803187	+	--
BnaC09g12270D	chrC09	8729993	8730595	+	miraculin-like
BnaC09g12290D	chrC09	8738726	8738947	+	mitochondrial import receptor subunit TOM7-2-like
BnaC09g12790D	chrC09	9281711	9282146	-	"uncharacterized protein At1g43920
BnaC09g13200D	chrC09	9890999	9891546	+	--
BnaC09g13220D	chrC09	9892728	9892975	+	--
BnaC09g13270D	chrC09	9925978	9930914	+	--
BnaC09g14190D	chrC09	10848576	10848632	+	--
BnaC09g14420D	chrC09	11055651	11056876	+	uncharacterized protein LOC106393481
BnaC09g14430D	chrC09	11057403	11058395	+	--
BnaC09g14470D	chrC09	11129362	11129409	+	--
BnaC09g14520D	chrC09	11149756	11149941	-	--
BnaC09g17680D	chrC09	14416046	14416214	+	--
BnaC09g18130D	chrC09	14783785	14783977	+	--
BnaC09g18240D	chrC09	14933819	14933992	-	--
BnaC09g18570D	chrC09	15352884	15354159	+	60S ribosomal protein L11-1
BnaC09g18790D	chrC09	15679584	15681459	-	WAT1-related protein At5g45370
BnaC09g18830D	chrC09	15735399	15736266	+	--
BnaC09g19540D	chrC09	16372889	16373734	+	RING-H2 finger protein ATL30
BnaC09g19850D	chrC09	16931917	16932042	-	--
BnaC09g21240D	chrC09	18486944	18487566	-	--
BnaC09g21400D	chrC09	18598343	18598393	-	--
BnaC09g24690D	chrC09	22850076	22850114	+	--
BnaC09g26210D	chrC09	26134242	26136905	-	uncharacterized protein LOC106358772
BnaC09g26270D	chrC09	26177517	26177651	-	uncharacterized protein LOC106444499
BnaC09g26380D	chrC09	26726353	26726660	-	serine/threonine-protein kinase HT1-like
BnaC09g27020D	chrC09	28452665	28454109	-	protein MICRORCHIDIA 5-like
BnaC09g27120D	chrC09	28655794	28655880	-	--
BnaC09g28140D	chrC09	30427724	30429770	-	protein ABHD17B-like
BnaC09g28180D	chrC09	30442513	30444563	-	protein HOTHEAD-like isoform X1
BnaC09g31200D	chrC09	34228704	34228946	-	--
BnaC09g31300D	chrC09	34317382	34317524	+	--
BnaC09g32710D	chrC09	35878503	35878818	-	--
BnaC09g33000D	chrC09	36242339	36242389	+	--
BnaC09g34260D	chrC09	37639350	37639818	-	--
BnaC09g34330D	chrC09	37685228	37685275	+	--
BnaC09g34830D	chrC09	38270210	38270693	-	--
BnaC09g35600D	chrC09	38923903	38924024	+	--
BnaC09g36020D	chrC09	39373087	39373206	-	--
BnaC09g39130D	chrC09	41815633	41815898	+	tubby-like F-box protein 11
BnaC09g42530D	chrC09	44049766	44050523	-	uncharacterized protein LOC106424688
BnaC09g42540D	chrC09	44054914	44055511	-	uncharacterized protein LOC111209575
BnaC09g47150D	chrC09	46662494	46662742	+	non-specific lipid-transfer protein-like protein At5g64080
BnaC09g47760D	chrC09	46923921	46924529	+	agmatine deiminase-like
BnaC09g52150D	chrC09_random	1390928	1391018	-	--
BnaC09g53460D	chrC09_random	3395898	3396198	-	coatomer subunit beta-1
BnaC09g53470D	chrC09_random	3402030	3403510	+	homeobox-leucine zipper protein REVOLUTA-like
BnaC09g54170D	chrC09_random	3995072	3995246	-	"glucan endo-1
BnaC09g54210D	chrC09_random	4010378	4012417	-	uncharacterized protein LOC106394009
BnaC09g54640D	chrC09_random	4342761	4342971	+	--
BnaC09g54690D	chrC09_random	4366226	4368277	-	"ATP-dependent zinc metalloprotease FTSH 6
BnaCnng04660D	chrCnn_random	4106074	4106130	-	--
BnaCnng07190D	chrCnn_random	6397648	6397941	+	zinc finger protein CONSTANS-LIKE 12-like
BnaCnng09310D	chrCnn_random	8446596	8446714	+	--
BnaCnng12900D	chrCnn_random	11922719	11923191	+	--
BnaCnng12980D	chrCnn_random	11941798	11941938	+	--
BnaCnng13290D	chrCnn_random	12122152	12122627	-	--
BnaCnng16080D	chrCnn_random	15141184	15141249	-	--
BnaCnng19480D	chrCnn_random	18272772	18272964	+	--
BnaCnng21120D	chrCnn_random	19781679	19782136	-	--
BnaCnng22060D	chrCnn_random	20633576	20633965	-	protein SGT1 homolog A-like
BnaCnng23640D	chrCnn_random	22059576	22060196	-	putative F-box/LRR-repeat protein At5g02930
BnaCnng23660D	chrCnn_random	22073193	22073707	+	--
BnaCnng26440D	chrCnn_random	24929357	24929569	+	--
BnaCnng26970D	chrCnn_random	25424787	25425147	-	uncharacterized protein LOC106370946
BnaCnng26990D	chrCnn_random	25439288	25439374	+	--
BnaCnng27020D	chrCnn_random	25458595	25458914	-	--
BnaCnng27450D	chrCnn_random	25926522	25928545	-	--
BnaCnng27740D	chrCnn_random	26319266	26321371	+	uncharacterized protein LOC111211174
BnaCnng31660D	chrCnn_random	30070985	30071168	-	--
BnaCnng33570D	chrCnn_random	31838348	31838904	-	putative F-box/LRR-repeat protein At5g54820
BnaCnng33670D	chrCnn_random	31941812	31942697	+	cysteine-rich and transmembrane domain-containing protein PCC1-like isoform X1
BnaCnng34770D	chrCnn_random	32999109	32999547	-	probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL1
BnaCnng34810D	chrCnn_random	33014760	33014927	-	--
BnaCnng34840D	chrCnn_random	33024018	33024212	+	uncharacterized protein LOC106363753
BnaCnng36640D	chrCnn_random	34992624	34992963	-	uncharacterized protein BNACNNG36640D
BnaCnng38440D	chrCnn_random	37020145	37020784	-	calcium-binding protein PBP1-like
BnaCnng39250D	chrCnn_random	37976442	37976624	+	"glycine--tRNA ligase
BnaCnng39550D	chrCnn_random	38161106	38161405	-	probable xyloglucan galactosyltransferase GT15
BnaCnng39620D	chrCnn_random	38182793	38191438	-	--
BnaCnng40030D	chrCnn_random	38540170	38541962	-	eukaryotic initiation factor 4A-I-like
BnaCnng40060D	chrCnn_random	38544706	38544942	+	probable disease resistance protein RPP1
BnaCnng41830D	chrCnn_random	40740884	40742773	-	"rhodanese-like domain-containing protein 14
BnaCnng43770D	chrCnn_random	42784681	42785166	+	--
BnaCnng43960D	chrCnn_random	43136891	43137422	+	scarecrow-like protein 23 isoform X1
BnaCnng45800D	chrCnn_random	45067761	45067913	+	--
BnaCnng47040D	chrCnn_random	46475632	46475694	+	--
BnaCnng47340D	chrCnn_random	46797085	46797686	+	--
BnaCnng47810D	chrCnn_random	47085338	47087146	-	--
BnaCnng48190D	chrCnn_random	47482373	47482657	-	E3 ubiquitin-protein ligase XBAT32-like
BnaCnng48470D	chrCnn_random	47750798	47753233	+	phospholipid-transporting ATPase 3
BnaCnng48820D	chrCnn_random	48247908	48247943	+	--
BnaCnng50470D	chrCnn_random	50028848	50029107	-	--
BnaCnng52360D	chrCnn_random	51850128	51850247	-	--
BnaCnng52370D	chrCnn_random	51850543	51851374	+	--
BnaCnng54040D	chrCnn_random	53801439	53804239	+	phosphatidylinositol glycan anchor biosynthesis class U protein-like isoform X1
BnaCnng55490D	chrCnn_random	55409791	55409835	-	--
BnaCnng56580D	chrCnn_random	56446509	56449947	+	--
BnaCnng56990D	chrCnn_random	56787453	56787748	+	--
BnaCnng57370D	chrCnn_random	57152048	57152461	-	cyclin-dependent protein kinase inhibitor SMR13-like
BnaCnng58410D	chrCnn_random	58166612	58166833	+	--
BnaCnng58570D	chrCnn_random	58305882	58306837	+	transmembrane protein 230-like
BnaCnng58940D	chrCnn_random	58635714	58635897	-	--
BnaCnng61790D	chrCnn_random	61622061	61623687	-	--
BnaCnng61910D	chrCnn_random	61746899	61747157	-	--
BnaCnng65480D	chrCnn_random	65233468	65233707	+	uncharacterized protein BNACNNG65480D
BnaCnng66140D	chrCnn_random	65813539	65814631	+	--
BnaCnng68250D	chrCnn_random	67858272	67858358	-	--
BnaCnng68310D	chrCnn_random	67888906	67889133	+	--
BnaCnng69250D	chrCnn_random	69038093	69039452	+	--
BnaCnng69710D	chrCnn_random	69655283	69655654	-	--
BnaCnng70760D	chrCnn_random	70841714	70842728	-	putative ER lumen protein-retaining receptor C28H8.4
BnaCnng70770D	chrCnn_random	70850083	70850599	-	--
BnaCnng70790D	chrCnn_random	70876745	70876922	+	--
BnaCnng73260D	chrCnn_random	73788560	73789345	-	uncharacterized protein LOC106417016
BnaCnng73280D	chrCnn_random	73818986	73820251	-	sister-chromatid cohesion protein 3
BnaCnng73290D	chrCnn_random	73823169	73824316	+	NDR1/HIN1-like protein 3
BnaCnng73300D	chrCnn_random	73824553	73824630	+	--
BnaCnng73310D	chrCnn_random	73824738	73825661	+	probable splicing factor 3A subunit 1
BnaCnng73340D	chrCnn_random	73872071	73874271	-	uncharacterized protein LOC106369800
BnaCnng73950D	chrCnn_random	74681480	74681756	-	--
BnaCnng74590D	chrCnn_random	75489042	75489189	+	--
BnaCnng76080D	chrCnn_random	77093242	77093544	-	--
BnaCnng78520D	chrCnn_random	80241202	80241379	-	--
BnaUnng03120D	chrUnn_random	4424082	4424201	-	--
BnaUnng03340D	chrUnn_random	4764988	4765114	+	--
BnaUnng03860D	chrUnn_random	5465014	5465346	-	--
BnaUnng04030D	chrUnn_random	5801248	5802606	+	uncharacterized protein LOC106376303
BnaUnng04540D	chrUnn_random	6777797	6778258	+	uncharacterized protein LOC111212652
BnaUnng04560D	chrUnn_random	6794475	6794510	+	--
